Sensores listos
Sistema listo
t,row,roll,pitch,yaw,i_arduino,i_servos
33837,800,4.14,2.78,-16.49,-0.05,4.28
33892,801,11.07,2.52,-15.78,-0.24,1.59
33947,803,16.21,2.11,-15.09,-0.09,7.45
34002,804,8.29,1.01,-12.95,0.05,3.79
34058,806,2.06,2.38,-11.44,0.00,4.15
34113,807,8.16,3.22,-10.82,-0.05,2.20
34168,809,14.07,3.76,-10.73,0.10,3.79
34223,810,19.59,4.00,-10.33,-0.14,2.20
34278,812,25.46,4.21,-9.65,-0.09,2.81
34333,813,32.10,3.17,-8.95,-0.05,1.71
34388,815,38.20,2.62,-8.82,-0.05,2.81
34444,816,43.08,2.87,-8.39,0.00,3.18
34499,818,48.88,3.00,-7.62,-0.09,3.79
34554,819,53.78,3.22,-7.71,0.10,2.08
34609,821,58.53,3.02,-7.48,0.05,5.62
34664,822,62.63,2.97,-7.82,0.10,2.93
34719,824,66.74,2.63,-8.31,-0.05,2.69
34775,825,71.22,2.67,-8.25,0.15,1.71
34830,827,74.48,2.65,-8.67,0.05,1.95
34885,828,78.01,2.15,-8.73,0.15,2.93
34940,830,82.28,2.16,-8.13,0.05,5.86
34996,831,85.52,1.79,-8.09,-0.05,4.40
35051,833,89.30,2.18,-8.57,-0.05,5.13
35106,834,92.62,2.45,-9.33,0.10,4.76
35161,836,96.03,2.86,-9.93,-0.09,4.64
35216,837,98.93,2.40,-10.55,0.05,5.50
35271,839,102.45,2.47,-10.59,0.05,5.86
35326,840,105.63,2.70,-10.48,0.05,5.13
35382,842,108.52,2.93,-10.85,-0.09,5.74
35437,843,111.54,2.50,-11.11,0.05,4.89
35492,845,114.90,1.89,-11.20,-0.19,6.11
35547,846,117.91,2.47,-12.00,-0.14,6.96
35602,848,121.23,2.20,-13.53,0.10,5.37
35657,849,124.69,1.82,-14.65,-0.05,5.13
35713,851,127.93,1.48,-14.94,0.10,3.91
35768,852,131.18,1.53,-14.25,0.05,1.71
35823,854,119.94,1.55,-13.98,-0.05,6.35
35878,855,108.15,1.70,-14.55,0.15,1.34
35933,857,96.25,2.03,-15.90,-0.05,2.20
35988,858,98.02,2.03,-16.57,-0.09,2.69
36043,860,86.40,2.95,-15.25,0.05,5.13
36098,861,75.22,3.58,-14.11,0.05,2.81
36153,863,63.87,3.84,-13.36,-0.09,6.23
36208,864,66.07,4.53,-12.81,0.05,1.83
36263,866,68.92,5.30,-11.67,-0.14,2.69
36325,868,71.29,5.21,-11.85,-0.05,6.72
36380,869,73.99,4.29,-12.62,-0.14,2.69
36435,871,76.93,2.85,-12.84,-0.09,2.32
36491,872,81.17,1.85,-12.63,0.05,2.44
36546,874,85.43,0.77,-12.29,0.10,3.05
36601,875,75.86,-0.16,-12.00,-0.05,3.18
36656,877,66.25,-0.53,-12.67,-0.05,5.37
36711,878,70.95,-0.66,-13.38,-0.14,4.28
36766,880,75.98,-0.17,-13.72,-0.05,3.79
36822,881,80.55,0.29,-13.75,0.00,4.89
36877,883,85.49,0.57,-14.11,0.10,4.52
36932,884,75.38,1.69,-14.50,0.00,5.86
36987,886,65.95,2.05,-15.40,0.05,4.40
37042,887,71.39,2.51,-16.26,-0.09,4.40
37097,889,76.60,2.09,-16.83,0.05,4.76
37152,890,66.87,1.93,-17.07,-0.09,4.76
37208,892,57.09,2.07,-17.35,0.00,2.81
37263,893,47.67,2.08,-17.50,0.00,2.93
37318,895,38.86,2.07,-17.14,-0.09,3.42
37373,896,29.45,2.45,-16.87,-0.09,3.91
37429,898,21.04,2.50,-16.11,0.10,5.01
37484,899,12.79,2.93,-15.45,-0.05,3.42
37539,901,18.30,2.83,-14.71,-0.05,3.18
37594,902,24.08,2.76,-14.12,-0.05,3.91
37649,904,29.41,3.19,-13.57,0.00,5.37
37704,905,34.88,3.08,-12.90,-0.19,6.35
37760,907,40.57,3.16,-12.64,-0.05,5.37
37821,909,46.09,2.80,-12.76,0.20,4.64
37876,910,50.15,1.61,-12.78,-0.05,3.42
37932,912,40.49,0.73,-12.94,0.00,2.81
37987,913,30.94,-0.06,-13.42,-0.05,1.95
38042,915,36.97,-1.19,-13.91,0.00,7.57
38097,916,42.41,-0.97,-13.77,-0.09,3.18
38152,918,47.79,-1.61,-13.35,0.10,3.18
38207,919,54.14,-0.65,-13.32,-0.05,6.47
38262,921,59.99,-0.47,-13.81,-0.14,5.25
38317,922,65.70,0.40,-14.50,-0.09,5.25
38372,924,71.11,1.37,-16.22,-0.05,5.01
38427,925,76.27,2.90,-17.91,-0.05,2.20
38482,927,80.75,2.55,-18.06,0.00,2.32
38538,928,71.61,2.35,-16.97,-0.05,3.54
38593,930,62.31,2.20,-16.84,-0.09,5.13
38648,931,52.38,1.94,-16.69,0.05,5.13
38703,933,42.72,1.53,-16.11,0.15,5.01
38758,934,32.84,1.18,-15.31,0.05,5.01
38813,936,23.06,1.30,-15.01,0.00,7.33
38868,937,28.08,1.38,-14.44,0.05,2.32
38924,939,32.64,1.59,-13.60,0.10,0.24
38979,940,37.00,0.94,-13.55,0.05,3.54
39034,942,41.36,0.83,-13.89,-0.09,2.08
39089,943,46.11,0.88,-14.02,0.00,0.49
39144,945,50.55,0.37,-13.77,-0.05,3.66
39199,946,55.95,0.08,-13.36,-0.05,2.81
39255,948,61.97,-0.67,-13.64,-0.05,2.44
39316,950,67.78,-0.87,-14.28,-0.09,8.19
39371,951,72.72,-0.34,-14.38,0.05,4.28
39426,953,64.34,0.53,-14.73,-0.05,2.32
39481,954,55.39,1.26,-15.76,0.10,2.20
39536,956,46.08,1.49,-17.11,-0.05,2.69
39591,957,51.61,1.55,-17.17,0.00,2.08
39647,959,42.64,1.73,-16.45,0.05,3.79
39702,960,33.64,1.83,-15.96,0.10,3.79
39757,962,24.37,2.55,-15.49,0.00,2.08
39812,963,14.40,3.51,-15.08,-0.05,3.18
39867,965,19.49,4.48,-14.51,0.00,2.08
39922,966,25.23,4.67,-13.94,0.10,2.20
39977,968,31.09,4.62,-14.28,-0.14,2.69
40039,970,35.96,4.55,-14.88,-0.05,0.85
40094,971,41.23,4.16,-14.68,0.05,2.93
40150,973,46.93,3.64,-14.92,0.10,2.56
40205,974,53.04,1.34,-14.74,0.05,2.20
40260,976,45.06,1.26,-14.90,0.00,6.47
40315,977,51.83,1.71,-15.86,-0.05,3.54
40370,979,57.66,2.28,-16.20,-0.14,3.18
40425,980,63.38,2.71,-16.35,0.00,3.30
40480,982,54.20,3.35,-17.61,0.05,3.30
40542,984,59.65,3.71,-18.31,0.05,1.95
40597,985,50.78,3.54,-18.20,-0.14,3.91
40652,987,42.07,3.24,-18.17,0.05,4.15
40707,988,31.90,3.84,-17.98,0.00,4.15
40762,990,37.39,4.33,-17.18,0.05,4.76
40817,991,42.32,4.25,-16.61,0.00,2.56
40872,993,46.84,4.48,-16.08,-0.09,2.44
40934,995,51.04,4.48,-15.67,-0.05,1.95
40989,996,55.48,4.33,-15.57,-0.19,1.71
41044,998,59.21,3.87,-15.88,0.00,0.61
41100,999,63.58,3.99,-15.72,-0.05,1.22
41155,1001,68.39,3.39,-15.69,0.05,2.08
41210,1002,72.95,3.38,-15.62,0.05,2.44
41265,1004,77.80,3.45,-15.76,0.05,6.11
41320,1005,81.83,3.62,-16.10,-0.05,3.18
41375,1007,86.06,3.80,-16.39,-0.05,4.15
41431,1008,91.38,4.93,-16.35,0.05,4.40
41486,1010,80.51,4.86,-17.20,-0.09,3.79
41541,1011,84.84,5.57,-18.10,-0.09,4.40
41596,1013,88.89,6.32,-19.02,-0.05,5.25
41652,1014,92.71,5.89,-19.67,0.00,4.28
41707,1016,83.01,5.12,-19.39,-0.05,6.47
41762,1017,72.71,4.64,-19.45,-0.05,6.60
41817,1019,76.42,4.80,-19.60,0.00,5.25
41872,1020,80.46,4.47,-18.70,-0.09,4.64
41927,1022,69.52,4.36,-17.89,-0.14,5.13
41982,1023,59.02,4.13,-17.29,0.10,2.20
42038,1025,48.20,4.05,-17.01,-0.14,4.15
42093,1026,52.47,3.73,-16.89,-0.14,0.61
42148,1028,56.38,3.51,-16.76,-0.09,0.98
42203,1029,60.49,3.81,-16.74,0.10,0.85
42258,1031,65.04,3.45,-16.56,-0.05,2.69
42313,1032,69.55,3.53,-16.18,0.00,4.15
42369,1034,74.42,4.04,-16.48,0.05,5.25
42424,1035,78.99,4.61,-16.69,0.05,3.54
42479,1037,84.05,4.98,-16.77,0.05,7.57
42534,1038,73.99,5.41,-17.76,-0.24,4.15
42589,1040,78.37,5.38,-18.85,-0.05,4.15
42644,1041,83.58,5.07,-18.68,0.00,3.05
42699,1043,73.88,5.09,-18.44,-0.05,6.23
42754,1044,63.64,4.81,-18.58,-0.05,4.15
42809,1046,53.44,4.40,-18.11,0.00,4.40
42864,1047,43.68,4.17,-17.89,-0.05,3.05
42919,1049,34.16,3.56,-17.67,0.05,0.85
42981,1051,38.91,3.43,-17.48,-0.05,5.62
43036,1052,43.07,3.50,-16.90,-0.14,1.83
43091,1054,47.91,3.39,-16.29,0.10,1.10
43147,1055,51.88,3.26,-16.00,0.10,1.46
43202,1057,55.98,3.59,-15.83,0.00,1.10
43257,1058,60.37,3.31,-15.47,-0.19,1.10
43312,1060,65.02,3.59,-15.28,0.10,4.40
43367,1061,69.54,4.33,-15.47,0.00,3.30
43422,1063,74.39,5.01,-15.70,0.05,3.42
43478,1064,79.03,5.56,-15.76,-0.05,5.13
43533,1066,70.40,5.83,-16.80,0.05,4.52
43588,1067,75.05,6.56,-18.02,-0.05,5.01
43643,1069,80.43,7.20,-18.21,-0.14,5.13
43698,1070,69.76,7.13,-17.95,0.10,5.50
43753,1072,60.17,6.80,-18.22,-0.14,6.47
43808,1073,50.36,6.15,-18.87,0.05,2.44
43864,1075,40.87,5.58,-18.83,0.05,2.81
43919,1076,31.40,5.93,-18.10,-0.09,2.56
43974,1078,22.75,5.86,-17.70,0.05,4.28
44029,1079,28.47,6.47,-17.73,0.00,2.56
44085,1081,19.50,6.02,-17.14,0.00,4.28
44140,1082,25.37,6.53,-16.60,-0.19,2.32
44195,1084,31.33,6.69,-16.29,-0.09,2.93
44250,1085,22.41,6.81,-16.01,-0.09,1.71
44305,1087,27.77,7.03,-15.49,0.00,2.69
44360,1088,33.66,6.97,-14.92,-0.05,1.34
44416,1090,38.62,6.53,-14.80,0.00,2.08
44477,1092,43.29,6.51,-14.39,0.05,2.56
44532,1093,48.69,7.34,-14.23,0.00,4.03
44588,1095,53.82,7.69,-14.58,0.00,5.99
44643,1096,59.85,8.60,-15.14,-0.19,3.05
44698,1098,50.94,8.23,-16.71,-0.09,7.82
44753,1099,56.25,8.04,-17.98,0.00,4.40
44808,1101,62.50,8.00,-17.95,-0.09,3.54
44863,1102,53.76,6.67,-18.08,0.00,3.54
44918,1104,45.06,6.48,-18.26,0.05,2.69
44973,1105,35.89,6.36,-18.43,-0.09,1.46
45028,1107,27.36,6.54,-18.51,0.00,2.44
45083,1108,18.83,6.00,-18.82,-0.05,2.44
45138,1110,24.71,5.35,-18.63,0.05,3.91
45194,1111,15.52,5.14,-17.68,-0.05,5.01
45249,1113,7.05,4.86,-16.62,0.00,3.42
45304,1114,14.18,5.36,-15.82,0.00,2.08
45359,1116,20.74,6.37,-15.05,0.15,4.89
45414,1117,26.33,7.47,-15.02,0.00,1.10
45469,1119,32.18,8.02,-14.89,0.00,4.40
45524,1120,37.67,8.07,-14.60,-0.05,2.69
45580,1122,43.20,8.30,-14.43,0.10,1.95
45635,1123,34.37,7.85,-14.10,0.10,2.44
45690,1125,40.04,7.56,-14.20,0.00,2.20
45745,1126,44.91,7.37,-14.04,-0.09,1.95
45800,1128,50.10,7.18,-13.73,-0.05,3.05
45855,1129,54.90,6.95,-13.98,0.10,3.18
45911,1131,59.60,7.23,-14.02,-0.05,3.42
45966,1132,65.23,7.79,-13.93,0.00,4.03
46021,1134,69.94,7.34,-14.72,-0.05,4.64
46076,1135,74.37,7.74,-15.62,0.05,4.40
46132,1137,78.35,7.28,-15.91,0.00,6.60
46187,1138,81.65,7.07,-16.10,-0.05,5.25
46242,1140,85.84,6.68,-16.37,-0.19,8.06
46297,1141,76.71,6.01,-17.00,-0.05,5.25
46352,1143,81.75,6.00,-17.42,0.00,3.79
46407,1144,85.34,6.15,-17.53,-0.09,2.93
46462,1146,89.12,6.24,-17.17,-0.05,2.32
46518,1147,78.43,6.06,-17.05,0.00,0.61
46573,1149,68.58,5.35,-17.71,-0.05,3.30
46628,1150,72.86,5.34,-18.41,-0.05,2.56
46683,1152,76.68,5.39,-17.71,-0.05,1.83
46738,1153,66.64,5.48,-16.59,0.10,2.44
46793,1155,56.88,5.76,-16.49,0.05,2.32
46849,1156,61.20,6.08,-16.58,0.05,1.83
46904,1158,65.30,6.57,-16.41,0.00,4.64
46959,1159,69.47,6.60,-16.33,-0.05,3.79
47014,1161,59.21,6.25,-17.04,-0.09,5.37
47069,1162,63.12,6.40,-17.02,0.10,2.08
47124,1164,53.23,6.32,-16.41,-0.14,1.59
47179,1165,57.45,6.38,-16.30,-0.14,2.20
47234,1167,62.11,6.01,-15.98,0.00,2.20
47289,1168,66.41,6.01,-15.90,-0.05,1.59
47344,1170,70.32,5.80,-16.05,0.05,2.20
47399,1171,74.18,5.32,-15.72,0.05,2.44
47455,1173,77.81,5.54,-16.11,-0.05,3.30
47510,1174,81.51,5.55,-16.52,0.05,4.03
47565,1176,85.00,5.48,-17.13,0.00,5.25
47620,1177,88.48,6.44,-17.45,-0.05,4.15
47675,1179,91.50,6.84,-18.00,0.00,4.52
47730,1180,94.36,6.66,-18.79,-0.14,5.13
47785,1182,97.93,6.84,-19.24,0.00,7.57
47847,1184,101.75,6.51,-19.57,-0.05,4.28
47902,1185,105.52,5.91,-19.60,-0.05,4.52
47958,1187,108.60,5.09,-19.85,0.00,2.93
48013,1188,111.30,4.69,-19.82,-0.09,2.69
48068,1190,114.62,3.77,-19.32,-0.05,3.66
48123,1191,104.71,3.00,-18.87,0.05,4.15
48178,1193,93.21,3.23,-19.49,0.10,3.18
48233,1194,83.02,2.65,-20.25,0.05,2.44
48288,1196,86.35,2.75,-20.72,0.05,6.23
48350,1198,75.71,3.00,-20.75,0.05,3.66
48405,1199,65.09,2.96,-20.75,-0.05,3.91
48460,1201,69.06,3.37,-20.99,0.05,4.15
48515,1202,73.16,2.97,-20.53,-0.05,3.42
