time_s,hip_fl_rad,knee_fl_rad,hip_fr_rad,knee_fr_rad,hip_rl_rad,knee_rl_rad,hip_rr_rad,knee_rr_rad,hip_fl_deg,knee_fl_deg,hip_fr_deg,knee_fr_deg,hip_rl_deg,knee_rl_deg,hip_rr_deg,knee_rr_deg
0.725,-1.1712690634982,1.47325792238,-0.712237730530717,1.60111647598792,-0.812728454692528,1.55456562330447,-0.976190715963928,1.54092033088485,-67.1087740126872,84.4114610865862,-40.8082159693861,91.7372165829671,-46.5659103440712,89.0700491914701,-55.9316080245872,88.2882315256043
0.75,-1.15052696040537,1.50360018014584,-0.736085552526599,1.5839619943907,-0.837343920401104,1.54180665112446,-0.948793793319364,1.54782019813185,-65.9203390472428,86.1499443974669,-42.1745955203294,90.7543371877114,-47.9762726399216,88.3390139346309,-54.3618799854073,88.6835647980577
0.775,-1.12802230302011,1.5339228701233,-0.760050548403728,1.56738037932891,-0.861376124441946,1.52780238934664,-0.924229157761536,1.5478600036427,-64.6309171596794,87.8873065566592,-43.5476886401373,89.8042806271604,-49.3532165038591,87.5366288395655,-52.9544300426667,88.6858454858307
0.8,-1.10428157058855,1.56411485954069,-0.784493892680235,1.55079872740559,-0.885846176437631,1.51337573416333,-0.898207054107902,1.55558716482186,-63.2706733888018,89.6171801253793,-44.9481891043664,88.8542219545995,-50.7552472076775,86.7100423850714,-51.4634733292616,89.1285792090144
0.825,-1.0791169753993,1.59458602464631,-0.808508298476968,1.53564479179224,-0.907545280264855,1.49580562464401,-0.88420642746201,1.53644760508522,-61.8288482913023,91.3630492827777,-46.3241132040337,87.9859654009412,-51.9985142761936,85.7033492640313,-50.6612965119135,88.0319632143664
0.85,-1.05679654258066,1.6245250680873,-0.832610933019738,1.52074704846162,-0.929419697002571,1.47787827953805,-0.863901016527532,1.54966565694326,-60.5499816938891,93.0784301146047,-47.7050924384806,87.1323875838277,-53.2518260345751,84.6761880515855,-49.4978821640891,88.7893017992168
0.875,-1.03047509427145,1.65469147392047,-0.857035866828759,1.50571087075363,-0.950228065212126,1.45807702047397,-0.852918566307514,1.5292135230144,-59.0418737950997,94.8068378519243,-49.1045380606239,86.2708780611513,-54.4440577115368,83.5416594781684,-48.8686341177696,87.6174808430569
0.9,-1.00732169379958,1.66972119356735,-0.881300458508674,1.49091804071501,-0.972790771290585,1.43681579530912,-0.835930674719189,1.55297514918441,-57.7152816666855,95.6679773549558,-50.4947967554913,85.4233113328838,-55.7368055442267,82.3234810089456,-47.8952996269328,88.978921736966
0.925,-0.980716172420571,1.69870405577717,-0.906585405213371,1.47524500821713,-0.994443348073095,1.41634338457592,-0.820654259773763,1.53613143366126,-56.1908975799231,97.3285730377876,-51.9435174868837,84.525312718584,-56.9774068094474,81.1504982774748,-47.0200255244693,88.0138479261706
0.95,-0.95168446307504,1.68287555442589,-0.931409227477848,1.45921009581643,-1.01502564259745,1.39422233188808,-0.803239187040468,1.56121571934753,-54.5275031623736,96.421666714342,-53.3658177340211,83.606579913162,-58.1566854183881,79.8830553200751,-46.0222153569381,89.4510716280941
0.975,-0.925847221411507,1.70120456305805,-0.956616609030606,1.44489805523818,-1.03578618746837,1.37018107029409,-0.796619571350041,1.53675772386337,-53.0471382607936,97.4718415516238,-54.8100943095701,82.7865603918083,-59.3461770198839,78.5055924965695,-45.6429393158781,88.0497317115018
1,-0.891264701576948,1.67219341941681,-0.976883056427472,1.43489345637381,-1.02200021701938,1.39346289917914,-0.780873934333506,1.55989191435303,-51.0657058293459,95.8096254621327,-55.9712762111344,82.2133391011587,-58.5562990966646,79.8395430310286,-44.7407807690857,89.3752231890114
1.025,-0.865318523458084,1.68763456839668,-1.0020590403557,1.41499538164733,-1.04012605055173,1.37505803209116,-0.783144149921446,1.58942017765328,-49.5790993286404,96.694338129512,-57.4137538353112,81.0732633988952,-59.5948328582253,78.7850218243882,-44.8708545408595,91.0670680524666
1.05,-0.834319177384421,1.70720059302002,-1.02906795589204,1.39658586552713,-1.06714575675649,1.35717507073448,-0.760651140337872,1.59686147286366,-47.802967630954,97.8153887622786,-58.9612507047685,80.0184758223297,-61.142947987441,77.7604036134547,-43.5821000231733,91.4934228621322
1.075,-0.803067029438954,1.73373744919762,-1.05515609196836,1.37791490015148,-1.09229503571064,1.33736338692485,-0.74234779919423,1.58538092614242,-46.0123514529603,99.3358386228004,-60.4559907973045,78.9487083068702,-62.5838955293111,76.6252777461151,-42.5333958246545,90.8356359885024
1.1,-0.76836881157367,1.7054128989327,-1.07533852455544,1.36088616725001,-1.0867592740281,1.35624883030397,-0.720329444338185,1.61156944337074,-44.0242900126541,97.7129614360145,-61.6123590048518,77.9730337811602,-62.2667197485115,77.7073339459719,-41.2718370195817,92.3361274973909
1.125,-0.739128982984775,1.69748368565707,-1.09620194934217,1.33828852669175,-1.10719757487045,1.33626155590946,-0.695726662663855,1.63481967065723,-42.3489712408244,97.2586509804618,-62.8077451913203,76.6782843502181,-63.4377481271966,76.5621474791969,-39.8622014653608,93.6682673936265
1.15,-0.72641326771032,1.66963857991158,-1.11789573914694,1.31045646957275,-1.13372470938171,1.31556675155586,-0.667048862207947,1.61809689416798,-41.6204144221082,95.6632439411498,-64.0507077887775,75.0836249421328,-64.9576409772678,75.3764225318866,-38.2190845335189,92.7101228790519
1.175,-0.742056938743679,1.64255321804266,-1.13950332135607,1.32879219009947,-1.11735585730408,1.33816743797608,-0.662722672143653,1.59602123600243,-42.5167307484106,94.1113670194763,-65.2887310548423,76.1341843426452,-64.0197748377459,76.671346477864,-37.9712121014635,91.4452808361924
1.2,-0.751032130720765,1.62102777565365,-1.14498273459423,1.31092397075146,-1.09179799982449,1.30722820649246,-0.667637172760003,1.62334648943344,-43.0309713690174,92.8780500184337,-65.602678307597,75.11041078659,-62.5554174707683,74.8986590924738,-38.2527922451948,93.0109025319143
1.225,-0.771550853555684,1.61154452677417,-1.14246009302468,1.33193392316195,-1.11090189174112,1.3376243029038,-0.651902986743111,1.59483405787331,-44.2066075884569,92.3346998815675,-65.4581415924374,76.3141923874819,-63.6499898498651,76.6402271305164,-37.3512897923531,91.3772605398634
1.25,-0.794281889460692,1.59445494203101,-1.13116128117605,1.35568750493803,-1.13703608243006,1.3684142100995,-0.673755607373443,1.58206575864811,-45.5090000097742,91.3555388021532,-64.8107673599984,77.6751723715698,-65.1473686773314,78.4043588644299,-38.6033527257717,90.6456908826995
1.275,-0.812378209779644,1.57964841702082,-1.1149258612191,1.38119625991998,-1.12840705772997,1.39672647629972,-0.695381866266609,1.57344733659701,-46.545842788767,90.5071874098143,-63.880546317843,79.1367163726691,-64.6529619807022,80.0265322261531,-39.8424460870073,90.1518916731088
1.3,-0.82979037429072,1.56331736394351,-1.09352592147036,1.40839085647888,-1.10804381995711,1.42705783514342,-0.71740175328326,1.56515903714737,-47.5434863274392,89.5714869934804,-62.6544200884061,80.6948519810551,-63.486234399096,81.7643910747941,-41.1040926784163,89.6770070953038
1.325,-0.847646060883386,1.54625309773793,-1.06747113740221,1.4372029056055,-1.08399437996182,1.45710864206265,-0.74047043184921,1.55699479258549,-48.5665418095073,88.5937765594131,-61.1615909251765,82.3456607951342,-62.1083029877131,83.4861754822282,-42.4258305991892,89.2092303389955
1.35,-0.866394027101675,1.52915627922893,-1.03749825834208,1.46716646895639,-1.05741824607857,1.48646935677751,-0.764507055135763,1.54861909357656,-49.640721148269,87.6142010157464,-59.4442714551746,84.0624465143126,-60.5856026804278,85.1684205188775,-43.8030276672545,88.7293381353122
1.375,-0.886398983805082,1.51227525475232,-1.0051488702361,1.49770177496453,-1.02919608260008,1.5148555218995,-0.789581677622652,1.5397660128941,-50.7869207367162,86.6469895593794,-57.5907880468716,85.81199067472,-58.9685918243823,86.7948279769291,-45.2396977086371,88.2220939765184
1.4,-0.907758747192486,1.49550854077986,-0.97261538714644,1.52823363017971,-1.00017093958388,1.5419999202865,-0.815610711931588,1.53005426265735,-52.0107450302125,85.6863276124546,-55.7267567729736,87.5613371192539,-57.3055736297906,88.3500874419258,-46.7310515193404,87.6656516762675
1.425,-0.930457913142385,1.47862880398669,-0.94017501817495,1.55869569104279,-0.971118107975569,1.56821276577537,-0.842511092293968,1.51920706957393,-53.3113114376088,84.7191899349138,-53.8680605450601,89.3066846419792,-55.6409689957299,89.8519728574667,-48.2723297814013,87.044153293024
1.45,-0.954451614952936,1.46140606464316,-0.90785770687843,1.5890785531025,-0.942425552439807,1.59325538099436,-0.870216088173267,1.50703897612733,-54.6860492862488,83.732399658876,-52.0164150025591,91.0474944075288,-53.997006660086,91.2868090174847,-49.8597091167125,86.3469728938126
1.475,-0.979697938018347,1.44367545545846,-0.875673271730647,1.61939300399428,-0.91414159848178,1.61645121962433,-0.898656826070613,1.49342943443903,-56.1325570461206,82.7165105843968,-50.1723827025786,92.7843845018843,-52.3764554703487,92.6158326732484,-51.4892433644682,85.5672035939657
1.5,-1.00619738926213,1.42527337083196,-0.843631606377006,1.6496293425419,-0.886986715031505,1.63777922287713,-0.927869406965504,1.47836954786184,-57.650863761802,81.6621488010558,-48.3365305092444,94.5167990885919,-50.8205952554783,93.8378372450756,-53.1630009584299,84.7043356531475
1.525,-1.03394928835653,1.40605780252514,-0.811727479315364,1.67974162501405,-0.862199319570949,1.65626820670282,-0.957859809803817,1.4618182806188,-59.2409304533841,80.5611778361294,-46.5085586795632,96.2421057857519,-49.4003821104667,94.8971779857732,-54.8813244669625,83.7560178945279
1.55,-1.06285068992976,1.38593822812767,-0.779910665794028,1.70947181376793,-0.840360162967833,1.66925664267035,-0.98837958873485,1.44354241196325,-60.8968587855432,79.4084111375551,-44.6855895472359,97.9455201254763,-48.1490906089829,95.6413605491884,-56.6299789913829,82.7088877536295
1.575,-1.09257507904782,1.3647004854063,-0.748068927016715,1.7375638171977,-0.822687620194662,1.67673142942868,-1.018845268154,1.42302571791631,-62.5999408306126,78.1915781132356,-42.8611923029378,99.5550733600692,-47.1365284948157,96.0696342832012,-58.3755338420986,81.5333677751785
1.6,-1.12152364872896,1.342457647641,-0.715513339718906,1.75620594490276,-0.809144610428041,1.6748534772924,-1.04502842081892,1.39647316944432,-64.2585716962818,76.9171573848901,-40.9958945512036,100.623188598713,-46.3605711932839,95.9620355516647,-59.8757179841454,80.012018812417
1.625,-1.14700670329253,1.32285247808828,-0.681002063495165,1.75044588498485,-0.787673749148854,1.66762870668988,-1.05505660440631,1.36329745936881,-65.7186431718765,75.7938639128804,-39.0185440779731,100.293161475674,-45.1303814594757,95.5480866881898,-60.4502905798852,78.1111906427405
1.65,-1.17021698301806,1.30231643930475,-0.647750631926286,1.72562694100332,-0.76753266449839,1.67369647778392,-1.04551440636944,1.37790728093624,-67.0484942414675,74.6172355626676,-37.1133773863082,98.8711407335608,-43.9763823141884,95.8957443629298,-59.9035629050947,78.9482717579937
1.675,-1.18685782183369,1.27326447040898,-0.645840357744291,1.71373670190868,-0.73981629457569,1.67515566276179,-1.03046916788769,1.39789006160239,-68.00194407316,72.9526803583944,-37.0039267379671,98.1898802160364,-42.3883512941943,95.979349503691,-59.0415342383225,80.0932007530993
1.7,-1.20140572148663,1.29947011061447,-0.690902881838591,1.7099915393907,-0.752586638648705,1.64813740352081,-1.05591671504837,1.37910096217683,-68.8354773240535,74.4541529416074,-39.5858191827771,97.9752982101656,-43.1200381125079,94.4313172793925,-60.4995712895896,79.0166646551632
1.725,-1.19441961511259,1.32431369964226,-0.733585671576604,1.69564659464798,-0.779981025416673,1.61644223473029,-1.08835050637048,1.35936574118194,-68.4352029135917,75.8775857408575,-42.0313628926095,97.1533934190598,-44.6896208566616,92.6153178767408,-62.3578906459542,77.8859197843982
1.75,-1.18541923000086,1.3545339397016,-0.771256775827326,1.6795366006465,-0.81117403526031,1.59428979490159,-1.11699223616779,1.33820875782171,-67.919518832697,77.6090779521298,-44.1897581757732,96.2303587547935,-46.476848671012,91.346076568639,-63.9989408812945,76.6737139306283
1.775,-1.17095513669172,1.38396665196198,-0.801698280364879,1.66589538676614,-0.839186593669123,1.58021639553772,-1.11831568534903,1.36214353911474,-67.0907873316002,79.2954481442724,-45.9339279078034,95.4487747720138,-48.0818500412007,90.539730181687,-64.0747689337797,78.0450758822879
1.8,-1.16140248272294,1.41543827330982,-0.830132124559632,1.65112599716022,-0.865801076120736,1.56575457822627,-1.10782820632101,1.3905473218653,-66.5434605760401,81.0986392219376,-47.5630671754953,94.6025510816101,-49.6067475596031,89.7111290856514,-63.4738806477418,79.6724927561011
1.825,-1.15555482573592,1.44642597271396,-0.858046947040201,1.63519496104107,-0.892366917687401,1.55072645073414,-1.09360879950987,1.41936370472729,-66.2084145106438,82.8741036146146,-49.1624686894888,93.6897699487125,-51.1288581605862,88.8500808063677,-62.6591686502842,81.3235498749266
1.85,-1.14896305214759,1.4770932227574,-0.885799619097633,1.61832380983038,-0.919117127578174,1.53510859713483,-1.07655947576768,1.44848468248116,-65.8307337045262,84.6312076113764,-50.7525796685903,92.7231241888126,-52.6615322884166,87.9552437100744,-61.6823143563045,82.9920589955174
1.875,-1.14028726180889,1.50768142648991,-0.913799707717612,1.6006637778448,-0.9464911138071,1.51908682344814,-1.05806120579816,1.47801506969217,-65.3336475341783,86.3837825881351,-52.3568665725074,91.7112788899729,-54.2299461677833,87.0372636975134,-60.6224415587573,84.6840255500955
1.9,-1.12904601249223,1.53820892762004,-0.942314899722279,1.58232746573825,-0.974733353432421,1.50270422453035,-1.03891503507354,1.50782853766819,-64.6895713918797,88.1328795619725,-53.9906667263799,90.6606855944331,-55.8481073023113,86.0986099220681,-59.5254467823997,86.3922114377699
1.925,-1.11508970509605,1.56868619394281,-0.971466364630391,1.56333530839544,-1.00391167944003,1.48586569683048,-1.01962330386694,1.53765699473953,-63.8899338804915,89.8790982933638,-55.6609226322385,89.5725151348416,-57.5199022358044,85.1338333516517,-58.4201120047606,88.1012561373446
1.95,-1.09567782711776,1.59891344067706,-1.0009064426293,1.54363722202528,-1.03347397800497,1.46817498003363,-0.998402625737628,1.56667617218079,-62.7777151999122,91.6109919575369,-57.3477148501122,88.4438979213475,-59.2136971762806,84.1202299426306,-57.2042567095456,89.7639325296704
1.975,-1.07003151985939,1.62901439282598,-1.03005860689218,1.52260190657779,-1.0631146062492,1.44944995121447,-0.974992603129298,1.59390785864542,-61.3082900339121,93.3356494749952,-59.0180108260471,87.2386631254799,-60.9119800767917,83.0473648200323,-55.8629612157824,91.3241932331174
2,-1.04034287216419,1.65888302927637,-1.05807416890076,1.49965451604654,-1.09214783971555,1.4293669066596,-0.949737421667789,1.6152917888314,-59.607255821526,95.046996283413,-60.6231842898257,85.9238744972005,-62.5754618200315,81.8966911272647,-54.415945907201,92.5494021821764
2.025,-1.00877370324577,1.68845708281973,-1.08425215163204,1.47433506743992,-1.12031323125842,1.40811037662024,-0.923609311507593,1.63694125170941,-57.7984756797654,96.7414647345415,-62.1230722164944,84.473176952443,-64.1892198837711,80.6787816689164,-52.9189154683688,93.7898250338115
2.05,-0.976076086434631,1.71631161515459,-1.1072208178611,1.44556573458197,-1.14696599173701,1.38563493897253,-0.897212416252347,1.65315695780785,-55.9250402363509,98.3374118776397,-63.4390798524642,82.8248156002751,-65.7163105715678,79.3910339489934,-51.4064847779943,94.7189165550766
2.075,-0.94300001228543,1.73971733946628,-1.1267918445531,1.41323295428935,-1.17296391197831,1.36323105476889,-0.868844331378245,1.67524852791526,-54.0299207847399,99.6784610971463,-64.5604170826537,80.9722837495848,-67.2058816775118,78.107385939425,-49.7811132418394,95.9846702850485
2.1,-0.908906780080519,1.73681271452103,-1.14313269863272,1.37859420967648,-1.19736928926197,1.33857499757696,-0.845010825063592,1.68102593365819,-52.076522469439,99.5120383467148,-65.4966790550551,78.9876298756358,-68.6042067932897,76.6946979228942,-48.4155539190114,96.3156912506533
2.125,-0.874800378391516,1.70727337304726,-1.15738826677751,1.35297719041492,-1.1963193910656,1.33981098392805,-0.816466845475577,1.70875631069799,-50.1223695982813,97.8195587506722,-66.3134629443127,77.5198827882431,-68.5440520577193,76.7655147243472,-46.7801043581105,97.90452481934
2.15,-0.843810848139727,1.67526345201424,-1.1732830795522,1.32609490673223,-1.21536206250507,1.31343586538286,-0.793361978553449,1.72988452746625,-48.3468003057608,95.9855253729328,-67.224168632453,75.9796413895516,-69.6351167618557,75.2543317475509,-45.4562929972612,99.1150824687986
2.175,-0.854590063350702,1.65562665993417,-1.19031776166319,1.30409527270019,-1.21960911901601,1.3267550020371,-0.761209610471854,1.74654188975555,-48.9644038438129,94.8604200635689,-68.2001840227598,74.7191552086832,-69.878455175286,76.0174620645968,-43.6140980048346,100.069479025796
2.2,-0.881165103865531,1.65092594212851,-1.20065899825184,1.3287165799987,-1.21798009180744,1.34630240384525,-0.726298147224729,1.71731023832627,-50.4870415057018,94.5910887726226,-68.7926932342356,76.1298522029823,-69.785118791523,77.13744568865,-41.6138185041483,98.3946287707011
